"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date"
"13601","124","FL- LAKELAND",386176,3.04183448784553e-07,0,0.0304183448784553,0,2020-03-05
"13602","122","FL- HUDSON",408247,0,0,0,0,2020-03-05
"13603","141","FL- TAMPA",1385149,1.35930157333631e-06,0,0.135930157333631,0,2020-03-05
"13604","115","FL- BRADENTON",296705,3.0975767656962e-06,0,0.30975767656962,0,2020-03-05
"13605","116","FL- CLEARWATER",506206,0,0,0,0,2020-03-05
"13606","139","FL- ST PETERSBURG",410319,0,0,0,0,2020-03-05
"13607","149","GA- SAVANNAH",856153,0,0,0,0,2020-03-05
"13608","142","GA- ALBANY",219645,0,0,0,0,2020-03-05
"13609","147","GA- MACON",734927,0,0,0,0,2020-03-05
"13610","145","GA- AUGUSTA",673766,0,0,0,0,2020-03-05
"13611","150","HI- HONOLULU",1360301,0,0,0,0,2020-03-05
"13612","151","ID- BOISE",883940,0,0,0,0,2020-03-05
"13613","440","WA- SPOKANE",1515334,3.95952311503603e-06,0,0.395952311503602,0,2020-03-05
"13614","152","ID- IDAHO FALLS",238602,0,0,0,0,2020-03-05
"13615","276","MT- MISSOULA",382740,0,0,0,0,2020-03-05
"13616","172","IL- SPRINGFIELD",830634,0,0,0,0,2020-03-05
"13617","263","MO- CAPE GIRARDEAU",264707,0,0,0,0,2020-03-05
"13618","171","IL- ROCKFORD",735905,0,0,0,0,2020-03-05
"13619","449","WI- MADISON",1093305,9.14657849364999e-07,0,0.0914657849364999,0,2020-03-05
"13620","170","IL- PEORIA",615743,0,0,0,0,2020-03-05
"13621","191","IA- DAVENPORT",492280,0,0,0,0,2020-03-05
"13622","173","IL- URBANA",450688,0,0,0,0,2020-03-05
"13623","188","IN- TERRE HAUTE",183701,0,0,0,0,2020-03-05
"13624","155","IL- BLUE ISLAND",852099,9.17007217893276e-07,0,0.0917007217893276,0,2020-03-05
"13625","158","IL- ELGIN",801491,2.37184699411953e-07,0,0.0237184699411953,0,2020-03-05
"13626","156","IL- CHICAGO",2586419,9.62524123260839e-07,0,0.0962524123260839,0,2020-03-05
"13627","166","IL- MELROSE PARK",1336480,5.10322586963906e-07,0,0.0510322586963906,0,2020-03-05
"13628","164","IL- JOLIET",714644,3.03918550234534e-08,0,0.00303918550234534,0,2020-03-05
"13629","163","IL- HINSDALE",475308,1.07287333792739e-08,0,0.00107287333792739,0,2020-03-05
"13630","186","IN- MUNSTER",313527,2.36791243341823e-07,0,0.0236791243341823,0,2020-03-05
"13631","161","IL- EVANSTON",912358,8.28547341658237e-07,0,0.0828547341658237,0,2020-03-05
"13632","179","IN- EVANSVILLE",682402,0,0,0,0,2020-03-05
"13633","154","IL- AURORA",343756,0,0,0,0,2020-03-05
"13634","175","IL- BLOOMINGTON",205021,0,0,0,0,2020-03-05
"13635","194","IA- IOWA CITY",345868,0,0,0,0,2020-03-05
"13636","193","IA- DUBUQUE",157341,0,0,0,0,2020-03-05
"13637","208","KY- PADUCAH",370644,0,0,0,0,2020-03-05
"13638","451","WI- MILWAUKEE",2711686,0,0,0,0,2020-03-05
"13639","264","MO- COLUMBIA",707702,0,0,0,0,2020-03-05
"13640","180","IN- FORT WAYNE",866605,0,0,0,0,2020-03-05
"13641","183","IN- INDIANAPOLIS",2852404,0,0,0,0,2020-03-05
"13642","184","IN- LAFAYETTE",242737,0,0,0,0,2020-03-05
"13643","185","IN- MUNCIE",168738,0,0,0,0,2020-03-05
"13644","205","KY- LOUISVILLE",1761589,0,0,0,0,2020-03-05
"13645","327","OH- CINCINNATI",1674091,0,0,0,0,2020-03-05
"13646","187","IN- SOUTH BEND",696079,0,0,0,0,2020-03-05
"13647","181","IN- GARY",529009,0,0,0,0,2020-03-05
"13648","207","KY- OWENSBORO",145260,0,0,0,0,2020-03-05
"13649","238","MI- KALAMAZOO",669114,0,0,0,0,2020-03-05
"13650","192","IA- DES MOINES",1091747,0,0,0,0,2020-03-05
"13651","278","NE- OMAHA",1302233,9.98285253099868e-06,0,0.998285253099868,0,2020-03-05
"13652","448","WI- LA CROSSE",356614,0,0,0,0,2020-03-05
"13653","190","IA- CEDAR RAPIDS",301530,0,0,0,0,2020-03-05
"13654","197","IA- WATERLOO",213653,0,0,0,0,2020-03-05
"13655","196","IA- SIOUX CITY",263271,0,0,0,0,2020-03-05
"13656","371","SD- SIOUX FALLS",773673,0,0,0,0,2020-03-05
"13657","195","IA- MASON CITY",132160,0,0,0,0,2020-03-05
"13658","253","MN- ROCHESTER",416752,0,0,0,0,2020-03-05
"13659","251","MN- MINNEAPOLIS",3233450,0,0,0,0,2020-03-05
"13660","200","KS- TOPEKA",457565,0,0,0,0,2020-03-05
"13661","340","OK- TULSA",1369583,0,0,0,0,2020-03-05
"13662","277","NE- LINCOLN",580765,0,0,0,0,2020-03-05
"13663","383","TX- AMARILLO",444214,0,0,0,0,2020-03-05
"13664","380","TN- NASHVILLE",2782462,3.59393946799633e-07,0,0.0359393946799633,0,2020-03-05
"13665","204","KY- LEXINGTON",1514499,0,0,0,0,2020-03-05
"13666","377","TN- KNOXVILLE",1379484,0,0,0,0,2020-03-05
"13667","203","KY- COVINGTON",416762,0,0,0,0,2020-03-05
"13668","444","WV- HUNTINGTON",356456,0,0,0,0,2020-03-05
"13669","329","OH- COLUMBUS",3018306,0,0,0,0,2020-03-05
"13670","376","TN- KINGSPORT",479601,0,0,0,0,2020-03-05
"13671","443","WV- CHARLESTON",839828,0,0,0,0,2020-03-05
"13672","213","LA- LAFAYETTE",614128,0,0,0,0,2020-03-05
"13673","209","LA- ALEXANDRIA",287731,0,0,0,0,2020-03-05
"13674","214","LA- LAKE CHARLES",283234,0,0,0,0,2020-03-05
"13675","210","LA- BATON ROUGE",947505,0,0,0,0,2020-03-05
"13676","212","LA- HOUMA",271510,0,0,0,0,2020-03-05
"13677","217","LA- MONROE",271497,0,0,0,0,2020-03-05
"13678","259","MS- JACKSON",1075145,0,0,0,0,2020-03-05
"13679","216","LA- METAIRIE",458580,0,0,0,0,2020-03-05
"13680","218","LA- NEW ORLEANS",657841,0,0,0,0,2020-03-05
"13681","220","LA- SLIDELL",192108,0,0,0,0,2020-03-05
"13682","222","ME- PORTLAND",1070795,0,0,0,0,2020-03-05
"13683","221","ME- BANGOR",400665,0,0,0,0,2020-03-05
"13684","281","NH- LEBANON",396748,3.50161610002338e-06,0,0.350161610002338,0,2020-03-05
"13685","223","MD- BALTIMORE",2523788,0,0,0,0,2020-03-05
"13686","363","PA- YORK",440053,0,0,0,0,2020-03-05
"13687","352","PA- HARRISBURG",1027704,0,0,0,0,2020-03-05
"13688","445","WV- MORGANTOWN",404313,0,0,0,0,2020-03-05
"13689","227","MA- BOSTON",4826221,6.05277445942168e-07,0,0.0605277445942168,0,2020-03-05
"13690","295","NY- ALBANY",1842850,0,0,0,0,2020-03-05
"13691","231","MA- WORCESTER",808287,5.21267145855819e-08,0,0.00521267145855819,0,2020-03-05
"13692","246","MI- SAGINAW",627549,0,0,0,0,2020-03-05
"13693","240","MI- MARQUETTE",200023,0,0,0,0,2020-03-05
"13694","236","MI- GRAND RAPIDS",1187416,0,0,0,0,2020-03-05
"13695","248","MI- ST JOSEPH",142156,0,0,0,0,2020-03-05
"13696","243","MI- PETOSKEY",175199,0,0,0,0,2020-03-05
"13697","249","MI- TRAVERSE CITY",233228,0,0,0,0,2020-03-05
"13698","239","MI- LANSING",710382,0,0,0,0,2020-03-05
"13699","447","WI- GREEN BAY",510635,0,0,0,0,2020-03-05
"13700","235","MI- FLINT",568542,0,0,0,0,2020-03-05
"13701","250","MN- DULUTH",341216,0,0,0,0,2020-03-05
"13702","456","WI- WAUSAU",189284,0,0,0,0,2020-03-05
"13703","232","MI- ANN ARBOR",1401260,0,0,0,0,2020-03-05
"13704","242","MI- MUSKEGON",270058,0,0,0,0,2020-03-05
"13705","244","MI- PONTIAC",470635,0,0,0,0,2020-03-05
"13706","334","OH- TOLEDO",1000493,0,0,0,0,2020-03-05
"13707","234","MI- DETROIT",1738617,0,0,0,0,2020-03-05
"13708","245","MI- ROYAL OAK",679720,0,0,0,0,2020-03-05
"13709","233","MI- DEARBORN",517284,0,0,0,0,2020-03-05
"13710","256","MN- ST PAUL",1080676,0,0,0,0,2020-03-05
"13711","322","ND- FARGO MOORHEAD -MN",533993,0,0,0,0,2020-03-05
"13712","323","ND- GRAND FORKS",164613,0,0,0,0,2020-03-05
"13713","254","MN- ST CLOUD",260897,0,0,0,0,2020-03-05
"13714","261","MS- OXFORD",149639,0,0,0,0,2020-03-05
"13715","258","MS- HATTIESBURG",306018,0,0,0,0,2020-03-05
"13716","257","MS- GULFPORT",201377,0,0,0,0,2020-03-05
"13717","274","MT- BILLINGS",585373,0,0,0,0,2020-03-05
"13718","275","MT- GREAT FALLS",152681,0,0,0,0,2020-03-05
"13719","370","SD- RAPID CITY",217734,0,0,0,0,2020-03-05
"13720","324","ND- MINOT",125908,0,0,0,0,2020-03-05
"13721","282","NH- MANCHESTER",894248,6.82965816583236e-07,0,0.0682965816583236,0,2020-03-05
"13722","283","NJ- CAMDEN",2827593,0,0,0,0,2020-03-05
"13723","291","NJ- PATERSON",393185,1.09042976082756e-07,0,0.0109042976082756,0,2020-03-05
"13724","284","NJ- HACKENSACK",1278413,1.17935854797775e-06,0,0.117935854797775,0,2020-03-05
"13725","292","NJ- RIDGEWOOD",463288,8.97113383128233e-07,0,0.0897113383128233,0,2020-03-05
"13726","285","NJ- MORRISTOWN",1028075,0,0,0,0,2020-03-05
"13727","288","NJ- NEW BRUNSWICK",1044234,0,0,0,0,2020-03-05
"13728","346","PA- ALLENTOWN",1233349,0,0,0,0,2020-03-05
"13729","400","TX- LUBBOCK",707296,0,0,0,0,2020-03-05
"13730","393","TX- EL PASO",1113258,0,0,0,0,2020-03-05
"13731","299","NY- BUFFALO",1378870,0,0,0,0,2020-03-05
"13732","304","NY- ROCHESTER",1303270,0,0,0,0,2020-03-05
"13733","296","NY- BINGHAMTON",364639,0,0,0,0,2020-03-05
"13734","307","NY- SYRACUSE",1069422,0,0,0,0,2020-03-05
"13735","351","PA- ERIE",722463,0,0,0,0,2020-03-05
"13736","300","NY- ELMIRA",331145,0,0,0,0,2020-03-05
"13737","359","PA- SAYRE",197463,0,0,0,0,2020-03-05
"13738","424","VT- BURLINGTON",646114,0,0,0,0,2020-03-05
"13739","360","PA- SCRANTON",317755,0,0,0,0,2020-03-05
"13740","312","NC- DURHAM",1366694,0,0,0,0,2020-03-05
"13741","313","NC- GREENSBORO",627219,0,0,0,0,2020-03-05
"13742","315","NC- HICKORY",298883,0,0,0,0,2020-03-05
"13743","320","NC- WINSTON-SALEM",1137103,0,0,0,0,2020-03-05
"13744","311","NC- CHARLOTTE",2459473,0,0,0,0,2020-03-05
"13745","375","TN- JOHNSON CITY",277165,0,0,0,0,2020-03-05
"13746","309","NC- ASHEVILLE",660204,0,0,0,0,2020-03-05
"13747","314","NC- GREENVILLE",856416,0,0,0,0,2020-03-05
"13748","318","NC- RALEIGH",2032974,4.91890206170861e-07,0,0.0491890206170861,0,2020-03-05
"13749","319","NC- WILMINGTON",449671,0,0,0,0,2020-03-05
"13750","365","SC- CHARLESTON",1039763,0,0,0,0,2020-03-05
"13751","430","VA- NORFOLK",1289789,0,0,0,0,2020-03-05
"13752","367","SC- FLORENCE",379572,0,0,0,0,2020-03-05
"13753","369","SC- SPARTANBURG",374810,0,0,0,0,2020-03-05
"13754","321","ND- BISMARCK",211242,0,0,0,0,2020-03-05
"13755","330","OH- DAYTON",1077638,0,0,0,0,2020-03-05
"13756","326","OH- CANTON",640670,0,0,0,0,2020-03-05
"13757","328","OH- CLEVELAND",2068625,0,0,0,0,2020-03-05
"13758","335","OH- YOUNGSTOWN",642648,0,0,0,0,2020-03-05
"13759","357","PA- PITTSBURGH",2904771,0,0,0,0,2020-03-05
"13760","332","OH- KETTERING",432928,0,0,0,0,2020-03-05
"13761","331","OH- ELYRIA",253587,0,0,0,0,2020-03-05
"13762","325","OH- AKRON",703381,0,0,0,0,2020-03-05
"13763","339","OK- OKLAHOMA CITY",1878346,0,0,0,0,2020-03-05
"13764","391","TX- DALLAS",4819192,0,0,0,0,2020-03-05
"13765","336","OK- LAWTON",203937,0,0,0,0,2020-03-05
"13766","420","TX- WICHITA FALLS",202790,0,0,0,0,2020-03-05
"13767","342","OR- EUGENE",731523,0,0,0,0,2020-03-05
"13768","345","OR- SALEM",319400,0,0,0,0,2020-03-05
"13769","344","OR- PORTLAND",2688073,7.44027412946003e-07,0,0.0744027412946003,0,2020-03-05
"13770","341","OR- BEND",221484,0,0,0,0,2020-03-05
"13771","347","PA- ALTOONA",302529,0,0,0,0,2020-03-05
"13772","355","PA- LANCASTER",678147,0,0,0,0,2020-03-05
"13773","358","PA- READING",596839,0,0,0,0,2020-03-05
"13774","354","PA- JOHNSTOWN",220260,0,0,0,0,2020-03-05
"13775","362","PA- WILKES-BARRE",249132,0,0,0,0,2020-03-05
"13776","350","PA- DANVILLE",579193,0,0,0,0,2020-03-05
"13777","366","SC- COLUMBIA",1241913,0,0,0,0,2020-03-05
"13778","368","SC- GREENVILLE",907674,0,0,0,0,2020-03-05
"13779","374","TN- JACKSON",333926,0,0,0,0,2020-03-05
"13780","416","TX- TYLER",561485,0,0,0,0,2020-03-05
"13781","397","TX- HOUSTON",6463120,7.73620171062892e-07,0,0.0773620171062892,0,2020-03-05
"13782","390","TX- CORPUS CHRISTI",564150,0,0,0,0,2020-03-05
"13783","412","TX- SAN ANTONIO",2714969,4.05161163902792e-06,0,0.405161163902792,0,2020-03-05
"13784","385","TX- AUSTIN",1738310,0,0,0,0,2020-03-05
"13785","413","TX- TEMPLE",499914,0,0,0,0,2020-03-05
"13786","418","TX- WACO",341324,0,0,0,0,2020-03-05
"13787","394","TX- FORT WORTH",2198658,0,0,0,0,2020-03-05
"13788","388","TX- BRYAN",272470,0,0,0,0,2020-03-05
"13789","406","TX- ODESSA",351062,0,0,0,0,2020-03-05
"13790","382","TX- ABILENE",295982,0,0,0,0,2020-03-05
"13791","417","TX- VICTORIA",148174,0,0,0,0,2020-03-05
"13792","396","TX- HARLINGEN",591312,0,0,0,0,2020-03-05
"13793","399","TX- LONGVIEW",215161,0,0,0,0,2020-03-05
"13794","386","TX- BEAUMONT",464919,0,0,0,0,2020-03-05
"13795","411","TX- SAN ANGELO",159476,0,0,0,0,2020-03-05
"13796","402","TX- MCALLEN",672773,0,0,0,0,2020-03-05
"13797","422","UT- PROVO",599239,2.80384692477749e-10,0,2.80384692477749e-05,0,2020-03-05
"13798","421","UT- OGDEN",485077,0,0,0,0,2020-03-05
"13799","427","VA- CHARLOTTESVILLE",580368,0,0,0,0,2020-03-05
"13800","432","VA- ROANOKE",718474,0,0,0,0,2020-03-05
"13801","431","VA- RICHMOND",1734485,0,0,0,0,2020-03-05
"13802","428","VA- LYNCHBURG",256375,0,0,0,0,2020-03-05
"13803","426","VA- ARLINGTON",2297586,0,0,0,0,2020-03-05
"13804","429","VA- NEWPORT NEWS",563031,0,0,0,0,2020-03-05
"13805","435","VA- WINCHESTER",435762,0,0,0,0,2020-03-05
"13806","442","WA- YAKIMA",298517,0,0,0,0,2020-03-05
"13807","439","WA- SEATTLE",2812672,2.06347442040779e-05,3.90756503616858e-06,2.06347442040779,0.390756503616858,2020-03-05
"13808","438","WA- OLYMPIA",387412,0,0,0,0,2020-03-05
"13809","437","WA- EVERETT",672161,1.62671526855337e-05,5.31310799811431e-09,1.62671526855337,0.000531310799811431,2020-03-05
"13810","441","WA- TACOMA",802054,3.37722070668567e-08,7.14412072568122e-09,0.00337722070668567,0.000714412072568122,2020-03-05
"13811","450","WI- MARSHFIELD",379798,0,0,0,0,2020-03-05
"13812","446","WI- APPLETON",328675,0,0,0,0,2020-03-05
"13813","452","WI- NEENAH",238971,0,0,0,0,2020-03-05
"13814","457","WY- CASPER",192915,0,0,0,0,2020-03-05
"13815","Hospital referral regions (2016)","Hospital referral regions 2016",NA,NA,NA,NA,NA,2020-03-05
"13816","268","MO- KANSAS CITY",2481936,0,0,0,0,2020-03-06
"13817","297","NY- BRONX",1398749,3.12239551719741e-06,0,0.312239551719741,0,2020-03-06
"13818","301","NY- EAST LONG ISLAND",4728414,1.0662046323934e-06,0,0.10662046323934,0,2020-03-06
"13819","303","NY- NEW YORK",4981418,6.35301961856471e-07,0,0.0635301961856471,0,2020-03-06
"13820","308","NY- WHITE PLAINS",1135283,2.57729887972093e-05,0,2.57729887972093,0,2020-03-06
"13821","289","NJ- NEWARK",1534797,3.30313277502855e-08,0,0.00330313277502855,0,2020-03-06
"13822","001","AL- BIRMINGHAM",2276677,0,0,0,0,2020-03-06
"13823","007","AL- MONTGOMERY",473121,0,0,0,0,2020-03-06
"13824","006","AL- MOBILE",826053,0,0,0,0,2020-03-06
"13825","134","FL- PENSACOLA",764431,1.30816254181215e-06,1.30816254181215e-06,0.130816254181215,0.130816254181215,2020-03-06
"13826","002","AL- DOTHAN",375802,0,0,0,0,2020-03-06
"13827","009","AL- TUSCALOOSA",266186,0,0,0,0,2020-03-06
"13828","144","GA- ATLANTA",6243061,3.20355671680927e-07,0,0.0320355671680927,0,2020-03-06
"13829","148","GA- ROME",289908,3.44937014501152e-06,0,0.344937014501152,0,2020-03-06
"13830","260","MS- MERIDIAN",197862,0,0,0,0,2020-03-06
"13831","005","AL- HUNTSVILLE",626099,0,0,0,0,2020-03-06
"13832","373","TN- CHATTANOOGA",700134,0,0,0,0,2020-03-06
"13833","262","MS- TUPELO",396259,0,0,0,0,2020-03-06
"13834","146","GA- COLUMBUS",349248,0,0,0,0,2020-03-06
"13835","010","AK- ANCHORAGE",710231,0,0,0,0,2020-03-06
"13836","012","AZ- PHOENIX",3373124,4.93812676580745e-07,0,0.0493812676580745,0,2020-03-06
"13837","293","NM- ALBUQUERQUE",1729568,0,0,0,0,2020-03-06
"13838","015","AZ- TUCSON",1221007,5.03570913968138e-08,0,0.00503570913968138,0,2020-03-06
"13839","423","UT- SALT LAKE CITY",2034274,1.15906856132393e-06,0,0.115906856132393,0,2020-03-06
"13840","014","AZ- SUN CITY",298424,5.14651966523696e-07,0,0.0514651966523696,0,2020-03-06
"13841","011","AZ- MESA",1384107,8.08635278607964e-07,0,0.0808635278607964,0,2020-03-06
"13842","279","NV- LAS VEGAS",2064056,4.84482979143977e-07,0,0.0484482979143977,0,2020-03-06
"13843","019","AR- LITTLE ROCK",1557326,0,0,0,0,2020-03-06
"13844","270","MO- SPRINGFIELD",865127,0,0,0,0,2020-03-06
"13845","021","AR- SPRINGDALE",535647,0,0,0,0,2020-03-06
"13846","267","MO- JOPLIN",375895,0,0,0,0,2020-03-06
"13847","018","AR- JONESBORO",238432,0,0,0,0,2020-03-06
"13848","273","MO- ST LOUIS",3427241,0,0,0,0,2020-03-06
"13849","219","LA- SHREVEPORT",694588,0,0,0,0,2020-03-06
"13850","016","AR- FORT SMITH",376522,0,0,0,0,2020-03-06
"13851","379","TN- MEMPHIS",1816203,0,0,0,0,2020-03-06
"13852","022","AR- TEXARKANA",263672,0,0,0,0,2020-03-06
"13853","065","CA- ALAMEDA CO.",1538029,2.0193745969739e-06,0,0.20193745969739,0,2020-03-06
"13854","033","CA- CONTRA COSTA CO.",1042954,9.6173784387495e-06,0,0.96173784387495,0,2020-03-06
"13855","077","CA- SACRAMENTO",2589156,3.72294445757545e-06,3.70807434396586e-07,0.372294445757545,0.0370807434396586,2020-03-06
"13856","091","CA- STOCKTON",596968,0,0,0,0,2020-03-06
"13857","280","NV- RENO",758460,1.58163717524637e-06,5.26352166066411e-08,0.158163717524637,0.00526352166066411,2020-03-06
"13858","031","CA- CHICO",300672,0,0,0,0,2020-03-06
"13859","058","CA- MODESTO",901093,0,0,0,0,2020-03-06
"13860","081","CA- SAN FRANCISCO",1438721,7.75873383662551e-06,0,0.775873383662551,0,2020-03-06
"13861","343","OR- MEDFORD",434585,0,0,0,0,2020-03-06
"13862","043","CA- FRESNO",1244650,0,0,0,0,2020-03-06
"13863","073","CA- REDDING",341901,2.74156420883587e-06,0,0.274156420883587,0,2020-03-06
"13864","062","CA- NAPA",274114,3.35085044036639e-06,0,0.335085044036639,0,2020-03-06
"13865","080","CA- SAN DIEGO",3720182,2.66524356316378e-07,0,0.0266524356316378,0,2020-03-06
"13866","079","CA- SAN BERNARDINO",3116736,9.23577012557005e-11,0,9.23577012557005e-06,0,2020-03-06
"13867","025","CA- BAKERSFIELD",1161370,0,0,0,0,2020-03-06
"13868","056","CA- LOS ANGELES",9867438,1.31130917234314e-06,0,0.131130917234314,0,2020-03-06
"13869","096","CA- VENTURA",857707,5.84572587360718e-08,0,0.00584572587360718,0,2020-03-06
"13870","023","CA- ORANGE CO.",3304821,9.13450948039804e-07,0,0.0913450948039805,0,2020-03-06
"13871","089","CA- SANTA ROSA",489750,6.14005268428802e-06,0,0.614005268428802,0,2020-03-06
"13872","078","CA- SALINAS",396679,0,0,0,0,2020-03-06
"13873","083","CA- SAN LUIS OBISPO",251067,0,0,0,0,2020-03-06
"13874","087","CA- SANTA CRUZ",275890,0,0,0,0,2020-03-06
"13875","069","CA- PALM SPR/RANCHO MIR.",342069,0,0,0,0,2020-03-06
"13876","082","CA- SAN JOSE",1761797,1.301754061926e-05,0,1.301754061926,0,2020-03-06
"13877","086","CA- SANTA BARBARA",443159,0,0,0,0,2020-03-06
"13878","085","CA- SAN MATEO CO.",797525,2.58913614618696e-06,0,0.258913614618696,0,2020-03-06
"13879","103","CO- DENVER",2853117,2.25848876108959e-06,0,0.225848876108959,0,2020-03-06
"13880","106","CO- GREELEY",357920,0,0,0,0,2020-03-06
"13881","102","CO- COLORADO SPRINGS",829912,1.25867610677816e-06,0,0.125867610677816,0,2020-03-06
"13882","101","CO- BOULDER",308518,0,0,0,0,2020-03-06
"13883","107","CO- PUEBLO",173208,0,0,0,0,2020-03-06
"13884","105","CO- GRAND JUNCTION",337595,1.51565312370702e-06,0,0.151565312370702,0,2020-03-06
"13885","104","CO- FORT COLLINS",335380,0,0,0,0,2020-03-06
"13886","201","KS- WICHITA",1276737,0,0,0,0,2020-03-06
"13887","109","CT- BRIDGEPORT",682421,3.15889597584467e-09,0,0.000315889597584467,0,2020-03-06
"13888","111","CT- NEW HAVEN",1482374,1.1103668371145e-07,0,0.011103668371145,0,2020-03-06
"13889","110","CT- HARTFORD",1510786,0,0,0,0,2020-03-06
"13890","230","MA- SPRINGFIELD",744460,0,0,0,0,2020-03-06
"13891","364","RI- PROVIDENCE",1228881,8.95056571351716e-08,0,0.00895056571351716,0,2020-03-06
"13892","112","DE- WILMINGTON",796103,0,0,0,0,2020-03-06
"13893","225","MD- SALISBURY",443452,0,0,0,0,2020-03-06
"13894","356","PA- PHILADELPHIA",4185432,2.38928614356743e-07,0,0.0238928614356743,0,2020-03-06
"13895","113","DC- WASHINGTON",2617594,6.67743923405657e-07,0,0.0667743923405657,0,2020-03-06
"13896","226","MD- TAKOMA PARK",960715,1.30331837491545e-06,0,0.130331837491545,0,2020-03-06
"13897","120","FL- GAINESVILLE",567547,0,0,0,0,2020-03-06
"13898","123","FL- JACKSONVILLE",1629968,0,0,0,0,2020-03-06
"13899","133","FL- PANAMA CITY",217003,0,0,0,0,2020-03-06
"13900","130","FL- ORLANDO",3621833,0,0,0,0,2020-03-06
"13901","118","FL- FORT LAUDERDALE",2760263,4.62140863088332e-07,0,0.0462140863088332,0,2020-03-06
"13902","127","FL- MIAMI",3202229,2.26207955405192e-07,0,0.0226207955405192,0,2020-03-06
"13903","140","FL- TALLAHASSEE",835219,0,0,0,0,2020-03-06
"13904","119","FL- FORT MYERS",1182870,8.43561037456592e-07,8.43561037456592e-07,0.0843561037456592,0.0843561037456592,2020-03-06
"13905","137","FL- SARASOTA",407131,2.03391239760159e-07,5.34706427101159e-09,0.0203391239760159,0.000534706427101159,2020-03-06
"13906","129","FL- OCALA",529160,0,0,0,0,2020-03-06
"13907","131","FL- ORMOND BEACH",383378,0,0,0,0,2020-03-06
"13908","124","FL- LAKELAND",386176,3.04183448784553e-07,0,0.0304183448784553,0,2020-03-06
"13909","122","FL- HUDSON",408247,0,0,0,0,2020-03-06
"13910","141","FL- TAMPA",1385149,1.35930157333631e-06,0,0.135930157333631,0,2020-03-06
"13911","115","FL- BRADENTON",296705,3.0975767656962e-06,0,0.30975767656962,0,2020-03-06
"13912","116","FL- CLEARWATER",506206,0,0,0,0,2020-03-06
"13913","139","FL- ST PETERSBURG",410319,0,0,0,0,2020-03-06
"13914","149","GA- SAVANNAH",856153,0,0,0,0,2020-03-06
"13915","142","GA- ALBANY",219645,0,0,0,0,2020-03-06
"13916","147","GA- MACON",734927,0,0,0,0,2020-03-06
"13917","145","GA- AUGUSTA",673766,0,0,0,0,2020-03-06
"13918","150","HI- HONOLULU",1360301,7.3513141576754e-07,0,0.073513141576754,0,2020-03-06
"13919","151","ID- BOISE",883940,0,0,0,0,2020-03-06
"13920","440","WA- SPOKANE",1515334,3.95952311503603e-06,0,0.395952311503602,0,2020-03-06
"13921","152","ID- IDAHO FALLS",238602,0,0,0,0,2020-03-06
"13922","276","MT- MISSOULA",382740,0,0,0,0,2020-03-06
"13923","172","IL- SPRINGFIELD",830634,0,0,0,0,2020-03-06
"13924","263","MO- CAPE GIRARDEAU",264707,0,0,0,0,2020-03-06
"13925","171","IL- ROCKFORD",735905,0,0,0,0,2020-03-06
"13926","449","WI- MADISON",1093305,9.14657849364999e-07,0,0.0914657849364999,0,2020-03-06
"13927","170","IL- PEORIA",615743,0,0,0,0,2020-03-06
"13928","191","IA- DAVENPORT",492280,0,0,0,0,2020-03-06
"13929","173","IL- URBANA",450688,0,0,0,0,2020-03-06
"13930","188","IN- TERRE HAUTE",183701,0,0,0,0,2020-03-06
"13931","155","IL- BLUE ISLAND",852099,1.10040866147193e-06,0,0.110040866147193,0,2020-03-06
"13932","164","IL- JOLIET",714644,3.64702260281441e-08,0,0.00364702260281441,0,2020-03-06
"13933","163","IL- HINSDALE",475308,1.28744800551287e-08,0,0.00128744800551287,0,2020-03-06
"13934","166","IL- MELROSE PARK",1336480,6.12387104356687e-07,0,0.0612387104356687,0,2020-03-06
"13935","156","IL- CHICAGO",2586419,1.15502894791301e-06,0,0.115502894791301,0,2020-03-06
