"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date","hrrcases","hrrdeaths","casegrowthrate","deathgrowthrate"
"14462","273","MO- ST LOUIS",3427241,2.91779889421257e-07,0,0.0291779889421258,0,2020-03-08,1,0,1.15026733712102,1.38614787902949
"14463","219","LA- SHREVEPORT",694588,0,0,0,0,2020-03-08,0,0,1.20147303673601,1.29711366424212
"14464","016","AR- FORT SMITH",376522,0,0,0,0,2020-03-08,0,0,1.09225335336223,1.26215609550319
"14465","379","TN- MEMPHIS",1816203,5.50599244687956e-07,0,0.0550599244687956,0,2020-03-08,1,0,1.10107942327444,1.27961054414817
"14466","022","AR- TEXARKANA",263672,0,0,0,0,2020-03-08,0,0,1.18843625627861,3023.66635158528
"14467","033","CA- CONTRA COSTA CO.",1042954,1.32853298874774e-05,0,1.32853298874774,0,2020-03-08,13.8559879474641,0,1.09380131700788,1.1180744714588
"14468","065","CA- ALAMEDA CO.",1538029,2.10525033705048e-06,0,0.210525033705048,0,2020-03-08,3.23793607064341,0,1.0930055191249,1.09542210036711
"14469","077","CA- SACRAMENTO",2589156,4.46455932636862e-06,3.70807434396586e-07,0.446455932636862,0.0370807434396586,2020-03-08,11.5594405672233,0.960078293612527,1.08539795184926,1.17785847690078
"14470","091","CA- STOCKTON",596968,0,0,0,0,2020-03-08,0,0,1.05764418665216,1.03896619537508
"14471","280","NV- RENO",758460,3.00536870067282e-06,5.26352166066411e-08,0.300536870067283,0.00526352166066411,2020-03-08,2.27945194471231,0.039921706387473,1.09280573178705,1.165403893336
"14472","031","CA- CHICO",300672,0,0,0,0,2020-03-08,0,0,1.04653263446517,Inf
"14473","058","CA- MODESTO",901093,1.75802632041779e-07,0,0.0175802632041779,0,2020-03-08,0.158414521114422,0,1.1706949187814,1.73171308560813
"14474","081","CA- SAN FRANCISCO",1438721,1.26539625694927e-05,0,1.26539625694927,0,2020-03-08,18.2055216819431,0,1.07570503826522,1.10887018361919
"14475","343","OR- MEDFORD",434585,6.84841320991852e-06,0,0.684841320991852,0,2020-03-08,2.97621765483244,0,1.09809942166924,NA
"14476","043","CA- FRESNO",1244650,1.47960107571251e-06,0,0.147960107571251,0,2020-03-08,1.84158547888558,0,1.11406013867556,1.22581880723014
"14477","062","CA- NAPA",274114,3.35085044036639e-06,0,0.335085044036639,0,2020-03-08,0.918515017610593,0,1.08760409738486,1
"14478","073","CA- REDDING",341901,2.74156420883587e-06,0,0.274156420883587,0,2020-03-08,0.937343544565193,0,1.06649098505162,1.07142857142857
"14479","080","CA- SAN DIEGO",3720182,3.25459425314861e-07,0,0.0325459425314861,0,2020-03-08,1.21076829578669,0,1.08360530758116,1.24106512172342
"14480","079","CA- SAN BERNARDINO",3116736,1.70081866374943e-07,0,0.0170081866374943,0,2020-03-08,0.530100275877974,0,1.17134453244661,1.16950139009868
"14481","025","CA- BAKERSFIELD",1161370,0,0,0,0,2020-03-08,0,0,1.14654843207044,1.25949804488215
"14482","056","CA- LOS ANGELES",9867438,1.41216424629254e-06,0,0.141216424629254,0,2020-03-08,13.9344431461084,0,1.1209681010914,1.24336912282458
"14483","023","CA- ORANGE CO.",3304821,9.49906141284199e-07,0,0.0949906141284199,0,2020-03-08,3.13926976374499,0,1.09288021204761,1.06884525596213
"14484","096","CA- VENTURA",857707,6.29539709465389e-08,0,0.00629539709465388,0,2020-03-08,0.053996061558643,0,1.08568344478767,1.10331966767788
"14485","089","CA- SANTA ROSA",489750,6.14005268428802e-06,0,0.614005268428802,0,2020-03-08,3.00709080213006,0,1.06381775286083,1.14091234455218
"14486","078","CA- SALINAS",396679,0,0,0,0,2020-03-08,0,0,1.07008086253369,1.07142857142857
"14487","083","CA- SAN LUIS OBISPO",251067,0,0,0,0,2020-03-08,0,0,1.02158483726648,32.4938486142938
"14488","087","CA- SANTA CRUZ",275890,3.54792200026825e-06,0,0.354792200026825,0,2020-03-08,0.978836200654008,0,1.05180651272578,1.00539335835645
"14489","069","CA- PALM SPR/RANCHO MIR.",342069,3.64176201208144e-07,0,0.0364176201208144,0,2020-03-08,0.124573388971069,0,1.16277901493144,1.21005103955154
"14490","082","CA- SAN JOSE",1761797,2.00806756469217e-05,0,2.00806756469217,0,2020-03-08,35.3780741127198,0,1.05142087556234,1.03827429164028
"14491","086","CA- SANTA BARBARA",443159,0,0,0,0,2020-03-08,0,0,1.09812047467458,1.15315841025912
"14492","085","CA- SAN MATEO CO.",797525,3.31250068691791e-06,0,0.331250068691791,0,2020-03-08,2.64180211033421,0,1.04524698827349,1.08231758471632
"14493","103","CO- DENVER",2853117,2.25848876108959e-06,0,0.225848876108959,0,2020-03-08,6.44373267857365,0,1.08987870876964,1.22134394508395
"14494","106","CO- GREELEY",357920,0,0,0,0,2020-03-08,0,0,1.11110683989164,1.18628667478665
"14495","102","CO- COLORADO SPRINGS",829912,1.25867610677816e-06,0,0.125867610677816,0,2020-03-08,1.04459040512847,0,1.06387246205807,1.12572033519631
"14496","101","CO- BOULDER",308518,0,0,0,0,2020-03-08,0,0,1.09308705548094,1.29073420492319
"14497","107","CO- PUEBLO",173208,0,0,0,0,2020-03-08,0,0,1.0377623840345,1.06671402220364
"14498","105","CO- GRAND JUNCTION",337595,1.51565312370702e-06,0,0.151565312370702,0,2020-03-08,0.511676916297871,0,1.03974448312192,1.14351387029029
"14499","104","CO- FORT COLLINS",335380,0,0,0,0,2020-03-08,0,0,1.04809078913417,1.04081632653061
"14500","201","KS- WICHITA",1276737,0,0,0,0,2020-03-08,0,0,1.1504396605025,1.70476028979272
"14501","111","CT- NEW HAVEN",1482374,4.45171872469171e-07,0,0.0445171872469171,0,2020-03-08,0.659911209279614,0,1.183430168589,1.47065916370051
"14502","109","CT- BRIDGEPORT",682421,1.09837049396883e-06,0,0.109837049396883,0,2020-03-08,0.749551090864704,0,1.1294768506096,1.23876288845635
"14503","110","CT- HARTFORD",1510786,0,0,0,0,2020-03-08,0,0,1.18884012419207,1.4136386550731
"14504","230","MA- SPRINGFIELD",744460,6.0032926509376e-07,0,0.060032926509376,0,2020-03-08,0.446921124691701,0,1.13390245049499,1.2606967392742
"14505","364","RI- PROVIDENCE",1228881,2.21295003766777e-07,0,0.0221295003766777,0,2020-03-08,0.271945225523921,0,1.18113745182917,1.34393789174862
"14506","112","DE- WILMINGTON",796103,0,0,0,0,2020-03-08,0,0,1.26270353325554,1.12862662322913
"14507","225","MD- SALISBURY",443452,0,0,0,0,2020-03-08,0,0,1.28132749993658,1.23697534188453
"14508","356","PA- PHILADELPHIA",4185432,1.03252964435688e-06,0,0.103252964435688,0,2020-03-08,4.3215826144399,0,1.19914967917938,1.65775193261682
"14509","226","MD- TAKOMA PARK",960715,1.73966585939811e-06,0,0.173966585939811,0,2020-03-08,1.67132308611165,0,1.24866439242672,1.45897159031855
"14510","113","DC- WASHINGTON",2617594,1.27165515885517e-06,0,0.127165515885517,0,2020-03-08,3.32867691388835,0,1.21335135364085,1.3259928134709
"14511","120","FL- GAINESVILLE",567547,0,0,0,0,2020-03-08,0,0,1.15976515728044,1.01511310195461
"14512","123","FL- JACKSONVILLE",1629968,0,0,0,0,2020-03-08,0,0,1.13084957363235,1.08660972401811
"14513","133","FL- PANAMA CITY",217003,0,0,0,0,2020-03-08,0,0,1.14302908520389,Inf
"14514","130","FL- ORLANDO",3621833,1.15506704360614e-07,0,0.0115506704360614,0,2020-03-08,0.418345993574515,0,1.08203464952026,1.17120249779499
"14515","118","FL- FORT LAUDERDALE",2760263,6.93211294632498e-07,0,0.0693211294632498,0,2020-03-08,1.91344548775618,0,1.10158860830368,1.24164424141058
"14516","127","FL- MIAMI",3202229,3.39311933107787e-07,0,0.0339311933107787,0,2020-03-08,1.08655451224382,0,1.1199216680893,1.33270382907597
"14517","140","FL- TALLAHASSEE",835219,0,0,0,0,2020-03-08,0,0,1.18011403511836,1.38832533801273
"14518","119","FL- FORT MYERS",1182870,2.38473230473914e-06,8.43561037456592e-07,0.238473230473914,0.0843561037456592,2020-03-08,2.82082830130678,0.997823044376279,1.1173227569593,1.08923758507462
"14519","137","FL- SARASOTA",407131,8.3617200634528e-07,5.34706427101159e-09,0.083617200634528,0.000534706427101159,2020-03-08,0.34043154511536,0.00217695562372122,1.11361524352982,1.11814541184518
"14520","129","FL- OCALA",529160,0,0,0,0,2020-03-08,0,0,1.14075037564589,1.36145436862795
"14521","131","FL- ORMOND BEACH",383378,1.51718149300556e-06,0,0.151718149300556,0,2020-03-08,0.581654006425485,0,1.07632842030168,1.26267890812968
"14522","124","FL- LAKELAND",386176,3.04969521774688e-07,0,0.0304969521774688,0,2020-03-08,0.117771910040862,0,1.11162372282319,1.23213152901359
"14523","122","FL- HUDSON",408247,0,0,0,0,2020-03-08,0,0,1.11061312381058,1.2660199919869
"14524","141","FL- TAMPA",1385149,1.35930157333631e-06,0,0.135930157333631,0,2020-03-08,1.88283521500521,0,1.07021945994248,1.16737204390923
"14525","115","FL- BRADENTON",296705,6.19515353139239e-06,0,0.619515353139239,0,2020-03-08,1.83813302853178,0,1.13186813186813,1.47619047619048
"14526","116","FL- CLEARWATER",506206,0,0,0,0,2020-03-08,0,0,1.0507637017071,1.10204081632653
"14527","139","FL- ST PETERSBURG",410319,0,0,0,0,2020-03-08,0,0,1.0507637017071,1.10204081632653
"14528","149","GA- SAVANNAH",856153,0,0,0,0,2020-03-08,0,0,1.11259859652035,1.14285714285714
"14529","142","GA- ALBANY",219645,0,0,0,0,2020-03-08,0,0,1.14393984122445,1.21960255516782
"14530","147","GA- MACON",734927,0,0,0,0,2020-03-08,0,0,1.20607000178738,1.15828678872184
"14531","145","GA- AUGUSTA",673766,0,0,0,0,2020-03-08,0,0,1.22711672880658,1.33243318585305
"14532","150","HI- HONOLULU",1360301,1.47026283153508e-06,0,0.147026283153508,0,2020-03-08,2,0,1.07142857142857,1.42857142857143
"14533","151","ID- BOISE",883940,0,0,0,0,2020-03-08,0,0,1.05304864624565,1.24544183686011
"14534","440","WA- SPOKANE",1515334,3.95952311503603e-06,6.59920519172671e-07,0.395952311503602,0.0659920519172671,2020-03-08,6,1,1.08064955281958,1.1375008246277
"14535","152","ID- IDAHO FALLS",238602,0,0,0,0,2020-03-08,0,0,1.10044490522408,NA
"14536","276","MT- MISSOULA",382740,0,0,0,0,2020-03-08,0,0,1.06204551318975,1.09803630301582
"14537","172","IL- SPRINGFIELD",830634,0,0,0,0,2020-03-08,0,0,1.24532637422585,1.11428571428571
"14538","263","MO- CAPE GIRARDEAU",264707,0,0,0,0,2020-03-08,0,0,1.11853464650265,Inf
"14539","171","IL- ROCKFORD",735905,0,0,0,0,2020-03-08,0,0,1.24971677654098,1.40831405014279
"14540","449","WI- MADISON",1093305,9.14657849364999e-07,0,0.0914657849364999,0,2020-03-08,1,0,1.05639212904691,1.21589943050469
"14541","170","IL- PEORIA",615743,0,0,0,0,2020-03-08,0,0,1.18660260057197,1.56729221096102
"14542","191","IA- DAVENPORT",492280,0,0,0,0,2020-03-08,0,0,1.30516053534907,2.05891073784294
"14543","173","IL- URBANA",450688,0,0,0,0,2020-03-08,0,0,1.10749957320188,1.51863428150983
"14544","188","IN- TERRE HAUTE",183701,0,0,0,0,2020-03-08,0,0,1.37108186278131,1.01317271116577
"14545","156","IL- CHICAGO",2586419,1.34753377256517e-06,0,0.134753377256517,0,2020-03-08,3.48528695250425,0,1.13239610690561,1.26038500506586
"14546","186","IN- MUNSTER",313527,3.31507740678552e-07,0,0.0331507740678552,0,2020-03-08,0.103936627411725,0,1.16633203166294,1.30102660654248
"14547","161","IL- EVANSTON",912358,1.15996627832153e-06,0,0.115996627832153,0,2020-03-08,1.05830451375688,0,1.13378280035436,1.25441720965537
"14548","166","IL- MELROSE PARK",1336480,7.14451621749469e-07,0,0.0714451621749469,0,2020-03-08,0.95485030343573,0,1.13525891748457,1.24813690569879
"14549","155","IL- BLUE ISLAND",852099,1.28381010505059e-06,0,0.128381010505059,0,2020-03-08,1.0939333067035,0,1.13403467038614,1.26931009138019
"14550","158","IL- ELGIN",801491,3.32058579176734e-07,0,0.0332058579176734,0,2020-03-08,0.26614196268294,0,1.13762308213416,1.20912130402449
"14551","163","IL- HINSDALE",475308,1.50202267309835e-08,0,0.00150202267309835,0,2020-03-08,0.0071392339270503,0,1.16143816257612,1.32671885156035
"14552","164","IL- JOLIET",714644,4.25485970328348e-08,0,0.00425485970328348,0,2020-03-08,0.0304070995779332,0,1.19255844909932,1.49409247828597
"14553","179","IN- EVANSVILLE",682402,0,0,0,0,2020-03-08,0,0,1.20923780424829,49.7532233109851
"14554","154","IL- AURORA",343756,0,0,0,0,2020-03-08,0,0,1.15784009382292,1.14537418792552
"14555","175","IL- BLOOMINGTON",205021,0,0,0,0,2020-03-08,0,0,1.16601253936656,1
"14556","194","IA- IOWA CITY",345868,8.36341065080838e-06,0,0.836341065080838,0,2020-03-08,2.89263611497379,0,1.19685725784024,1.13480279263606
"14557","193","IA- DUBUQUE",157341,0,0,0,0,2020-03-08,0,0,1.08301073080567,1.07664817997188
"14558","208","KY- PADUCAH",370644,0,0,0,0,2020-03-08,0,0,1.4000559081072,1.68070955026487
"14559","451","WI- MILWAUKEE",2711686,0,0,0,0,2020-03-08,0,0,1.10474819194907,1.23144050230502
"14560","264","MO- COLUMBIA",707702,0,0,0,0,2020-03-08,0,0,1.04488881166737,1.04846083276156
"14561","180","IN- FORT WAYNE",866605,0,0,0,0,2020-03-08,0,0,1.17474984917108,1.55458347881088
"14562","183","IN- INDIANAPOLIS",2852404,7.01162948866991e-07,0,0.0701162948866991,0,2020-03-08,2,0,1.13625340534772,1.30463713384245
"14563","184","IN- LAFAYETTE",242737,0,0,0,0,2020-03-08,0,0,1.08484034605158,1.02823462812485
"14564","185","IN- MUNCIE",168738,0,0,0,0,2020-03-08,0,0,1.13489613470062,1.0307990817485
"14565","205","KY- LOUISVILLE",1761589,5.67669303112133e-07,0,0.0567669303112133,0,2020-03-08,1,0,1.16040923514674,1.35758984847978
"14566","327","OH- CINCINNATI",1674091,0,0,0,0,2020-03-08,0,0,1.16403266985685,1.21300586906635
"14567","187","IN- SOUTH BEND",696079,0,0,0,0,2020-03-08,0,0,1.16966227176378,1.07681558088559
"14568","181","IN- GARY",529009,0,0,0,0,2020-03-08,0,0,1.17854611487212,1.29569235976937
"14569","207","KY- OWENSBORO",145260,0,0,0,0,2020-03-08,0,0,1.1520958870256,1.06159599502376
"14570","238","MI- KALAMAZOO",669114,0,0,0,0,2020-03-08,0,0,1.1735923418312,1.3429038124175
"14571","192","IA- DES MOINES",1091747,0,0,0,0,2020-03-08,0,0,1.08437545169935,1.45743424416021
"14572","278","NE- OMAHA",1302233,1.22865877304599e-05,0,1.22865877304599,0,2020-03-08,16,0,1.13721858000457,1.36193372537191
"14573","448","WI- LA CROSSE",356614,0,0,0,0,2020-03-08,0,0,1.08282026299514,1.30037053458094
"14574","190","IA- CEDAR RAPIDS",301530,3.56063691925204e-07,0,0.0356063691925204,0,2020-03-08,0.107363885026207,0,1.13092720067191,1.32351297244534
"14575","197","IA- WATERLOO",213653,0,0,0,0,2020-03-08,0,0,1.32237366839781,Inf
"14576","196","IA- SIOUX CITY",263271,0,0,0,0,2020-03-08,0,0,1.09748320242643,NA
"14577","371","SD- SIOUX FALLS",773673,0,0,0,0,2020-03-08,0,0,1.27571994336932,1.28349405802285
"14578","195","IA- MASON CITY",132160,0,0,0,0,2020-03-08,0,0,1.05896756608875,NA
"14579","253","MN- ROCHESTER",416752,0,0,0,0,2020-03-08,0,0,1.09718311166783,1.06009284398574
"14580","251","MN- MINNEAPOLIS",3233450,3.37497915863574e-07,0,0.0337497915863574,0,2020-03-08,1.09128263604907,0,1.08952308978742,1.2601842667101
"14581","200","KS- TOPEKA",457565,0,0,0,0,2020-03-08,0,0,1.14757174031247,1.04761904761905
"14582","340","OK- TULSA",1369583,7.30149249808153e-07,0,0.0730149249808153,0,2020-03-08,1,0,1.1175511239306,1.22497147282951
"14583","277","NE- LINCOLN",580765,0,0,0,0,2020-03-08,0,0,1.37652775184661,1.1342974719465
"14584","383","TX- AMARILLO",444214,0,0,0,0,2020-03-08,0,0,1.33043924537445,1.57268667824361
"14585","380","TN- NASHVILLE",2782462,7.18787893599266e-07,0,0.0718787893599266,0,2020-03-08,2,0,1.08144440343933,1.2214241506367
"14586","204","KY- LEXINGTON",1514499,1.98085307418493e-06,0,0.198085307418493,0,2020-03-08,3,0,1.08655356797143,1.00081138274106
"14587","377","TN- KNOXVILLE",1379484,0,0,0,0,2020-03-08,0,0,1.09072533225997,1.476703556027
"14588","203","KY- COVINGTON",416762,0,0,0,0,2020-03-08,0,0,1.42799238724806,1.32143182980005
"14589","444","WV- HUNTINGTON",356456,0,0,0,0,2020-03-08,0,0,1.47787797293814,1.14118482931285
"14590","329","OH- COLUMBUS",3018306,0,0,0,0,2020-03-08,0,0,1.12529757004191,1.17298350998658
"14591","376","TN- KINGSPORT",479601,0,0,0,0,2020-03-08,0,0,1.2687197298178,1
"14592","443","WV- CHARLESTON",839828,0,0,0,0,2020-03-08,0,0,1.1551794600278,1.02927472106767
"14593","213","LA- LAFAYETTE",614128,0,0,0,0,2020-03-08,0,0,1.06253008624002,1.28090742311594
"14594","209","LA- ALEXANDRIA",287731,0,0,0,0,2020-03-08,0,0,1.13264539865831,1.02184302381187
"14595","214","LA- LAKE CHARLES",283234,0,0,0,0,2020-03-08,0,0,1.13543774770883,1.42752056276313
"14596","210","LA- BATON ROUGE",947505,0,0,0,0,2020-03-08,0,0,1.23930831150251,1.25900253320255
"14597","212","LA- HOUMA",271510,0,0,0,0,2020-03-08,0,0,1.18408866252276,1.51007807361449
"14598","217","LA- MONROE",271497,0,0,0,0,2020-03-08,0,0,1.29993408599554,2.30204993565817
"14599","259","MS- JACKSON",1075145,0,0,0,0,2020-03-08,0,0,1.12867446630582,1.30129289289532
"14600","216","LA- METAIRIE",458580,0,0,0,0,2020-03-08,0,0,1.12340017868748,1.15918687644352
"14601","218","LA- NEW ORLEANS",657841,0,0,0,0,2020-03-08,0,0,1.09328943090805,1.09057670178722
"14602","220","LA- SLIDELL",192108,0,0,0,0,2020-03-08,0,0,1.11991129408707,1.37728222902543
"14603","222","ME- PORTLAND",1070795,9.86323968790058e-09,0,0.000986323968790058,0,2020-03-08,0.0105615077416055,0,1.05058285616592,1.10556093946314
"14604","221","ME- BANGOR",400665,0,0,0,0,2020-03-08,0,0,1.15091426742453,30.3858212305324
"14605","281","NH- LEBANON",396748,5.34081957249644e-06,0,0.534081957249644,0,2020-03-08,2.11895948374882,0,1.0648469151661,1.27685670382104
"14606","223","MD- BALTIMORE",2523788,3.96229794261642e-07,0,0.0396229794261642,0,2020-03-08,1,0,1.17792609367197,1.48920305912334
"14607","363","PA- YORK",440053,0,0,0,0,2020-03-08,0,0,1.24708976072778,1.35950323520413
"14608","352","PA- HARRISBURG",1027704,0,0,0,0,2020-03-08,0,0,1.27260187918606,1.10375652342266
"14609","445","WV- MORGANTOWN",404313,0,0,0,0,2020-03-08,0,0,1.13736424798525,1.41575877405196
"14610","227","MA- BOSTON",4826221,5.29685486373355e-06,0,0.529685486373355,0,2020-03-08,25.563792177303,0,1.1527480455102,1.32865304016916
"14611","295","NY- ALBANY",1842850,2.38185917516649e-06,0,0.238185917516649,0,2020-03-08,4.38940918095557,0,1.11837825062852,1.20395859764842
"14612","231","MA- WORCESTER",808287,1.64910295565107e-06,0,0.164910295565107,0,2020-03-08,1.33294848071434,0,1.14657425141892,1.23045250652443
"14613","246","MI- SAGINAW",627549,0,0,0,0,2020-03-08,0,0,1.21562270158615,1.91342046270828
"14614","240","MI- MARQUETTE",200023,0,0,0,0,2020-03-08,0,0,1.19556892166115,Inf
"14615","236","MI- GRAND RAPIDS",1187416,0,0,0,0,2020-03-08,0,0,1.11814835028968,1.51910275948557
"14616","248","MI- ST JOSEPH",142156,0,0,0,0,2020-03-08,0,0,1.09931387821322,1.09163673811652
"14617","243","MI- PETOSKEY",175199,0,0,0,0,2020-03-08,0,0,1.11281033457439,1.26717183451282
"14618","249","MI- TRAVERSE CITY",233228,0,0,0,0,2020-03-08,0,0,1.14421210412004,1.15430274079504
"14619","239","MI- LANSING",710382,0,0,0,0,2020-03-08,0,0,1.10065336218284,1.1847075601517
"14620","447","WI- GREEN BAY",510635,0,0,0,0,2020-03-08,0,0,1.22678335217769,1.14237279476946
"14621","235","MI- FLINT",568542,0,0,0,0,2020-03-08,0,0,1.14726122343163,1.56673174583248
"14622","456","WI- WAUSAU",189284,0,0,0,0,2020-03-08,0,0,1.0632455880099,1
"14623","250","MN- DULUTH",341216,0,0,0,0,2020-03-08,0,0,1.16785548295914,1.30893678315635
"14624","232","MI- ANN ARBOR",1401260,0,0,0,0,2020-03-08,0,0,1.09632468584352,1.21190764197557
"14625","242","MI- MUSKEGON",270058,0,0,0,0,2020-03-08,0,0,1.11709834317999,1.21860178693636
"14626","244","MI- PONTIAC",470635,0,0,0,0,2020-03-08,0,0,1.11087993830718,1.15341990608292
"14627","334","OH- TOLEDO",1000493,0,0,0,0,2020-03-08,0,0,1.13025051884198,1.71817140184615
"14628","234","MI- DETROIT",1738617,0,0,0,0,2020-03-08,0,0,1.11492315887421,1.26646638776055
"14629","245","MI- ROYAL OAK",679720,0,0,0,0,2020-03-08,0,0,1.11298312177247,1.16589744985933
"14630","233","MI- DEARBORN",517284,0,0,0,0,2020-03-08,0,0,1.10413864821308,1.24748884263727
"14631","256","MN- ST PAUL",1080676,8.40878638880597e-07,0,0.0840878638880597,0,2020-03-08,0.908717363950928,0,1.08001389328384,1.29228548423237
"14632","322","ND- FARGO MOORHEAD -MN",533993,0,0,0,0,2020-03-08,0,0,1.14197197532809,1.14285714285714
"14633","323","ND- GRAND FORKS",164613,0,0,0,0,2020-03-08,0,0,1.17361032695812,NA
"14634","254","MN- ST CLOUD",260897,0,0,0,0,2020-03-08,0,0,1.05814660179744,NA
"14635","261","MS- OXFORD",149639,0,0,0,0,2020-03-08,0,0,1.10947924313459,1
"14636","258","MS- HATTIESBURG",306018,0,0,0,0,2020-03-08,0,0,1.2266993231572,1.57425665503244
"14637","257","MS- GULFPORT",201377,0,0,0,0,2020-03-08,0,0,1.06479289992583,1.45043712051303
"14638","274","MT- BILLINGS",585373,0,0,0,0,2020-03-08,0,0,1.05470088898428,1
"14639","275","MT- GREAT FALLS",152681,0,0,0,0,2020-03-08,0,0,1.04890220070963,1
"14640","370","SD- RAPID CITY",217734,0,0,0,0,2020-03-08,0,0,1.02347156532872,Inf
"14641","324","ND- MINOT",125908,0,0,0,0,2020-03-08,0,0,1.05943522344039,1
"14642","282","NH- MANCHESTER",894248,1.92570129001939e-06,0,0.192570129001939,0,2020-03-08,1.72205452719726,0,1.09789586344048,1.31696400318072
"14643","283","NJ- CAMDEN",2827593,3.53650801850064e-07,0,0.0353650801850064,0,2020-03-08,0.999980531755627,0,1.16150977241615,1.23099597864416
"14644","292","NJ- RIDGEWOOD",463288,3.76694577216769e-06,0,0.376694577216769,0,2020-03-08,1.74518077289602,0,1.10974733983699,1.29328392112516
"14645","284","NJ- HACKENSACK",1278413,3.47846786187354e-06,0,0.347846786187354,0,2020-03-08,4.44691853470134,0,1.1260951668917,1.28060737611135
"14646","291","NJ- PATERSON",393185,1.87563639996654e-06,0,0.187563639996654,0,2020-03-08,0.737472097920846,0,1.17537123838859,1.2846889030135
